snapped_at,price,market_cap,total_volume
2020-10-11 00:00:00 UTC,0.0010656096508964668,1158162.2164602242,6685.869587395694
2020-10-12 00:00:00 UTC,0.001026171794488141,1137567.3839377637,2928.765248059561
2020-10-13 00:00:00 UTC,0.001141532714545579,1265535.1887641118,9364.791323434922
2020-10-14 00:00:00 UTC,0.0011439541005881415,1246960.349383035,15629.526736292808
2020-10-15 00:00:00 UTC,0.0010257673868016592,1114526.1431565692,13048.081730504626
2020-10-16 00:00:00 UTC,0.0010295705585833814,1160525.0507422793,8400.922240859436
2020-10-17 00:00:00 UTC,0.0010197205363264514,1152286.020208648,6636.058083839111
2020-10-18 00:00:00 UTC,0.0010045766477082842,1139454.423475046,7267.578339620037
2020-10-19 00:00:00 UTC,0.0010704370668612746,1193046.3719384451,4583.346798885345
2020-10-20 00:00:00 UTC,0.0010705022149335498,1216939.2976705069,7167.183400422486
2020-10-21 00:00:00 UTC,0.00105670176785656,1205211.107425927,8242.295939709998
2020-10-22 00:00:00 UTC,0.0010448429242568608,1155272.8031167656,13496.065331560323
2020-10-23 00:00:00 UTC,0.00113416413629094,1257713.6761674073,7038.111406670813
2020-10-24 00:00:00 UTC,0.0010591936090911637,1232022.493019241,6122.554715139319
2020-10-25 00:00:00 UTC,0.0009882423645716314,1109661.115451605,3021.101997806584
2020-10-26 00:00:00 UTC,0.0010970216190315755,1232515.4170526052,2895.8697036948306
2020-10-27 00:00:00 UTC,0.0010189839853737414,1120794.3359252345,5091.884269811598
2020-10-28 00:00:00 UTC,0.0010300611980952206,1156999.088232291,10603.766501774611
2020-10-29 00:00:00 UTC,0.0010937273073449818,1193434.361157069,13106.814716228975
2020-10-30 00:00:00 UTC,0.0010351074652624633,1169970.9024431766,2800.35354104397
2020-10-31 00:00:00 UTC,0.0009810039009545632,1158018.9979815113,2128.383509326013
2020-11-01 00:00:00 UTC,0.00101425511069908,1145830.9439417433,3072.5805497261713
2020-11-02 00:00:00 UTC,0.0011398220475472172,1285784.440296139,2893.6888181483637
2020-11-03 00:00:00 UTC,0.001046747692292609,1183514.2320237579,5468.399299430816
2020-11-04 00:00:00 UTC,0.0010414564944363086,1154935.877881005,2878.228707800647
2020-11-05 00:00:00 UTC,0.0010200380075831808,1183980.1023882295,4384.757486066579
2020-11-06 00:00:00 UTC,0.0010011134998063461,1148483.9583851516,3646.6172940236593
2020-11-07 00:00:00 UTC,0.001179278930382327,1329877.195094394,3113.5263782379334
2020-11-08 00:00:00 UTC,0.0010024290083808162,1131213.4218620693,2132.7467620367865
2020-11-09 00:00:00 UTC,0.0010453835746650818,1307627.8807546403,1998.6874591143317
2020-11-10 00:00:00 UTC,0.0011401821183360757,1169264.097517995,2547.350866379039
2020-11-11 00:00:00 UTC,0.0010431534561010877,1104364.6614275705,2357.6390388432656
2020-11-12 00:00:00 UTC,0.0010595800430243988,1158948.4723851206,3585.537613844685
2020-11-13 00:00:00 UTC,0.001109836530902038,1254618.258275024,5535.8469546283995
2020-11-14 00:00:00 UTC,0.0011906438358103373,1342881.6033736058,5327.334408281784
2020-11-15 00:00:00 UTC,0.0011242289255499489,1268884.4927299465,2995.9130339517487
2020-11-16 00:00:00 UTC,0.0010985246159386267,1217503.06314219,5466.420889199605
2020-11-17 00:00:00 UTC,0.001066274774998154,1202575.647980028,2598.126383382741
2020-11-18 00:00:00 UTC,0.0011347967097206475,1281433.4415224693,4513.4113297578615
2020-11-19 00:00:00 UTC,0.0011285869381022203,1273431.7981318352,2872.1268922272297
2020-11-20 00:00:00 UTC,0.0011316304451567867,1277810.4777736631,3216.565272435087
2020-11-21 00:00:00 UTC,0.0011302905078331854,1287074.8663110489,4775.154412435362
2020-11-22 00:00:00 UTC,0.0012509334614189422,1386144.7892522467,3421.095084170428
2020-11-23 00:00:00 UTC,0.0011769114260527225,1334104.0957071048,3429.477430306576
2020-11-24 00:00:00 UTC,0.001373418332034885,1548638.0806783666,10116.590637721529
2020-11-25 00:00:00 UTC,0.0014463026933823878,1636412.3792466843,7468.802956813621
2020-11-26 00:00:00 UTC,0.0012892570565473447,1640334.28461258,5012.552511863548
2020-11-27 00:00:00 UTC,0.0011068139651300222,1256700.162866878,4881.861209330513
2020-11-28 00:00:00 UTC,0.0010698221879242554,1288659.6543516247,5902.3932304297505
2020-11-29 00:00:00 UTC,0.0010978034839175489,1291566.6362482922,7805.27640148759
2020-11-30 00:00:00 UTC,0.0011658264157550383,1319897.965106259,7478.779729498347
2020-12-01 00:00:00 UTC,0.0014048420191970132,1567290.7971302338,15658.688515698334
2020-12-02 00:00:00 UTC,0.0013317501789064158,1453466.838632339,11331.456501756242
2020-12-03 00:00:00 UTC,0.0012868746460222994,1459144.9739129858,8364.618054302553
2020-12-04 00:00:00 UTC,0.0012073348803997616,1383226.0474558775,9381.450672728908
2020-12-05 00:00:00 UTC,0.0011486919057803813,1318286.9077525104,6232.488059507835
2020-12-06 00:00:00 UTC,0.0012042811834066293,1363366.1448605983,7822.451747360867
2020-12-07 00:00:00 UTC,0.0011944842434849303,1346026.5484537326,8763.411503674364
2020-12-08 00:00:00 UTC,0.0010857518563019517,1230518.6377159287,2576.83531013091
2020-12-09 00:00:00 UTC,0.001099160594570253,1254772.1870696305,13083.90673657804
2020-12-10 00:00:00 UTC,0.0010854162764721116,1235836.4275043712,9260.766571422388
2020-12-11 00:00:00 UTC,0.0010899192797251883,1232198.1702378935,10101.021383155752
2020-12-12 00:00:00 UTC,0.001080109070287164,1241856.1369635458,9275.681234311836
2020-12-13 00:00:00 UTC,0.0010387653304486668,1206780.2240978435,5387.3953598078915
2020-12-14 00:00:00 UTC,0.0012185526333121604,1390294.544678162,5174.412436990083
2020-12-15 00:00:00 UTC,0.0010721832433970107,1225268.2071255234,2546.625939707308
2020-12-16 00:00:00 UTC,0.0011082555266052271,1289588.6215398787,4472.843767562383
2020-12-17 00:00:00 UTC,0.0012805592009754745,1457119.5221551645,7034.296989707929
2020-12-18 00:00:00 UTC,0.0013583488482932988,1527971.1935634955,30351.809164161834
2020-12-19 00:00:00 UTC,0.0013254454634683622,1564741.6420234253,12022.512137325499
2020-12-20 00:00:00 UTC,0.0012076663151697005,1470837.4937156965,10011.856418542871
